,val_loss,val_accuracy,loss,accuracy,lr
0,2.0274726696014405,0.14366666972637177,0.3666764565662102,0.8897777795791626,0.019999999552965164
1,3.3963056341807047,0.10016666352748871,0.0739392941682427,0.9779815077781677,0.019999999552965164
2,4.267497993469238,0.10016666352748871,0.05351544338906253,0.9837962985038757,0.019999999552965164
3,4.480041535695394,0.1003333330154419,0.04351142654154036,0.9868703484535217,0.019999999552965164
4,3.9361303215026857,0.13449999690055847,0.03731967419717047,0.9888888597488403,0.009999999776482582
5,2.8713397585550946,0.23266667127609253,0.03645360334162359,0.9894074201583862,0.009999999776482582
6,1.506475570678711,0.4595000147819519,0.03241322418329892,0.9901852011680603,0.009999999776482582
7,0.5532142659823099,0.7808333039283752,0.031160805091813758,0.9909629821777344,0.009999999776482582
8,0.2004070911804835,0.934333324432373,0.028521235890410564,0.9914259314537048,0.009999999776482582
9,0.08034965119759242,0.9789999723434448,0.027482038842307197,0.991777777671814,0.009999999776482582
10,0.042102707544962564,0.987500011920929,0.026407674024502437,0.9918147921562195,0.009999999776482582
11,0.03753307390213013,0.9891666769981384,0.024189121818100963,0.9926111102104187,0.009999999776482582
12,0.028431913410623868,0.9908333420753479,0.02396401153560038,0.9926851987838745,0.009999999776482582
13,0.026610836868484814,0.9915000200271606,0.024042945037561433,0.992555558681488,0.009999999776482582
14,0.0261574736982584,0.9918333292007446,0.022999184892685324,0.9930555820465088,0.009999999776482582
15,0.02429886171221733,0.9925000071525574,0.02218329109361878,0.9932222366333008,0.009999999776482582
16,0.02487121791144212,0.9923333525657654,0.02016780839363734,0.9936666488647461,0.009999999776482582
17,0.023640339155991872,0.9929999709129333,0.0213628223400425,0.9936296343803406,0.009999999776482582
18,0.024599504684408507,0.9921666383743286,0.02032515683990938,0.9935740828514099,0.009999999776482582
19,0.023244844228029252,0.9929999709129333,0.019371226079486034,0.9937962889671326,0.009999999776482582
20,0.02207253508766492,0.9934999942779541,0.018127031290144834,0.9945926070213318,0.009999999776482582
21,0.022636217683553696,0.9933333396911621,0.01819045348244685,0.9945555329322815,0.009999999776482582
22,0.022906927073995272,0.9929999709129333,0.01752454702390565,0.9944444298744202,0.009999999776482582
23,0.021694338023662565,0.9941666722297668,0.016711034191979304,0.9947777986526489,0.009999999776482582
24,0.021072142019867898,0.9938333630561829,0.016595066520350952,0.9948889017105103,0.009999999776482582
25,0.021863457053899766,0.9936666488647461,0.015541459802952077,0.9952407479286194,0.009999999776482582
26,0.020915534218152364,0.9941666722297668,0.015008959577039436,0.9953703880310059,0.009999999776482582
27,0.02024274838467439,0.9941666722297668,0.015100886919432217,0.9955185055732727,0.004999999888241291
28,0.019967568919062616,0.9943333268165588,0.015261544245260734,0.9954259395599365,0.004999999888241291
29,0.020235508372386298,0.9944999814033508,0.01499417924384276,0.9954259395599365,0.004999999888241291
